dates,BTC,ETH,LTC,account_val,valueof_intial_holding,error,ifusd_BTC,ifusd_ETH,ifusd_LTC,ifusd_account_val,ifusd_cash_val,ifusd_crypto_val
2019-09-03,0.443,0.114,0.442,870,465,0,0.441,0.118,0.441,6133,-5,6139
2019-09-05,0.374,0.252,0.373,851,462,0,0.374,0.253,0.373,6000,5714,286
2019-09-07,0.334,0.327,0.339,858,460,0,0.35,0.29,0.359,6002,1845,4156
2019-09-09,0.282,0.426,0.292,873,460,1,0.29,0.408,0.302,6069,955,5113
2019-09-11,0.452,0.102,0.447,863,451,1,0.41,0.18,0.41,6010,-286,6297
2019-09-13,0.371,0.269,0.361,864,459,1,0.352,0.303,0.345,6026,-121,6147
2019-09-15,0.305,0.389,0.305,886,467,1,0.301,0.398,0.301,6189,-26,6216
2019-09-17,0.293,0.411,0.296,930,477,1,0.293,0.412,0.295,6503,-2,6505
2019-09-19,0.429,0.145,0.426,940,477,1,0.429,0.145,0.426,6570,0,6569
2019-09-21,0.396,0.215,0.389,938,482,0,0.396,0.215,0.389,6555,2782,3772
2019-09-23,0.387,0.246,0.368,889,465,1,0.387,0.245,0.368,6358,4204,2154
2019-09-25,0.375,0.271,0.355,746,395,1,0.375,0.271,0.355,6012,5024,987
2019-09-27,0.261,0.479,0.259,727,381,1,0.325,0.356,0.319,5986,1023,4963
